bioguide_id,name,gender,type,state,district,party,start,end,days_in_office,subjects_top_term,by_subj_bills_sponsored,by_subj_pass_rate
B001261,John Barrasso,M,sen,WY,-,Republican,2013-01-03,2019-01-03,2191,Water resources development,4.0,0.0
B001261,John Barrasso,M,sen,WY,-,Republican,2013-01-03,2019-01-03,2191,none provided,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Armed forces and national security,5.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,"Civil rights and liberties, minority issues",3.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Commerce,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Crime and law enforcement,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Energy,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Environmental protection,4.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Finance and financial sector,4.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Government operations and politics,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Health,4.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,International affairs,6.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Labor and employment,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Public lands and natural resources,6.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,"Science, technology, communications",12.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Taxation,1.0,0.0
W000437,Roger Wicker,M,sen,MS,-,Republican,2013-01-03,2019-01-03,2191,Transportation and public works,2.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Animals,2.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,"Arts, culture, religion",1.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Congress,1.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Economics and public finance,2.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Education,6.0,0.16666666666666666
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,1.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Health,6.0,0.16666666666666666
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Labor and employment,4.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Public lands and natural resources,5.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Taxation,2.0,0.0
A000360,Lamar Alexander,M,sen,TN,-,Republican,2015-01-06,2021-01-03,2189,Transportation and public works,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Agriculture and food,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Armed forces and national security,4.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,"Arts, culture, religion",1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Commerce,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Congress,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Crime and law enforcement,2.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Economics and public finance,2.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Education,6.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Energy,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Families,2.0,0.5
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Finance and financial sector,2.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Health,18.0,0.05555555555555555
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,International affairs,1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,"Science, technology, communications",1.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Social welfare,2.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Taxation,9.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,Transportation and public works,2.0,0.0
C001035,Susan Collins,F,sen,ME,-,Republican,2015-01-06,2021-01-03,2189,none provided,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Armed forces and national security,5.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Commerce,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Crime and law enforcement,18.0,0.16666666666666666
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Economics and public finance,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Education,2.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Emergency management,2.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Environmental protection,4.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Families,2.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Foreign trade and international finance,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,12.0,0.08333333333333333
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Health,4.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Housing and community development,2.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Immigration,2.0,0.5
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,International affairs,7.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Law,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Public lands and natural resources,3.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,"Science, technology, communications",2.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Social welfare,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Sports and recreation,1.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Taxation,6.0,0.0
C001056,John Cornyn,M,sen,TX,-,Republican,2015-01-06,2021-01-03,2189,Transportation and public works,4.0,0.25
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,5.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Crime and law enforcement,6.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Education,9.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Emergency management,3.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Environmental protection,1.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Finance and financial sector,3.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,4.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Health,7.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Housing and community development,1.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Immigration,2.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,International affairs,7.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Labor and employment,3.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Law,1.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,1.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,"Science, technology, communications",2.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,3.0,0.0
D000563,Richard Durbin,M,sen,IL,-,Democrat,2015-01-06,2021-01-03,2189,none provided,2.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,"Arts, culture, religion",2.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Congress,2.0,0.5
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Crime and law enforcement,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Economics and public finance,3.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Education,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Energy,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Environmental protection,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Finance and financial sector,6.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Health,4.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Labor and employment,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Public lands and natural resources,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Social welfare,1.0,0.0
E000285,Michael Enzi,M,sen,WY,-,Republican,2015-01-06,2021-01-03,2189,Taxation,5.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Armed forces and national security,1.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Crime and law enforcement,7.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Energy,2.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Families,1.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Finance and financial sector,1.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Immigration,2.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,International affairs,11.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,Sports and recreation,1.0,0.0
G000359,Lindsey Graham,M,sen,SC,-,Republican,2015-01-06,2021-01-03,2189,none provided,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Armed forces and national security,6.0,0.16666666666666666
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Education,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Emergency management,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Energy,4.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Environmental protection,3.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Finance and financial sector,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Health,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Immigration,3.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,International affairs,2.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Law,1.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Taxation,2.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,Transportation and public works,8.0,0.0
I000024,James Inhofe,M,sen,OK,-,Republican,2015-01-06,2021-01-03,2189,none provided,1.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Agriculture and food,1.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Congress,34.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Economics and public finance,2.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Energy,1.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Environmental protection,1.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,2.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Health,2.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,International affairs,1.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Labor and employment,1.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Public lands and natural resources,2.0,0.0
M000355,Mitch McConnell,M,sen,KY,-,Republican,2015-01-06,2021-01-03,2189,Taxation,1.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Animals,1.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,1.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,"Civil rights and liberties, minority issues",2.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Congress,7.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Economics and public finance,2.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Education,5.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Energy,5.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Environmental protection,3.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Finance and financial sector,3.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Foreign trade and international finance,1.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,1.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Health,8.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Immigration,3.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,International affairs,9.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Labor and employment,2.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Native Americans,3.0,0.3333333333333333
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,4.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,3.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,Transportation and public works,2.0,0.0
M001176,Jeff Merkley,M,sen,OR,-,Democrat,2015-01-06,2021-01-03,2189,none provided,4.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,2.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,"Arts, culture, religion",2.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Commerce,1.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Education,4.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Finance and financial sector,9.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,3.0,0.3333333333333333
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Health,4.0,0.25
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Housing and community development,1.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Immigration,1.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Labor and employment,1.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,2.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Social welfare,1.0,0.0
R000122,John Reed,M,sen,RI,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,2.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Animals,3.0,0.3333333333333333
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Commerce,10.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Congress,1.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Environmental protection,1.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Finance and financial sector,2.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,1.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,International affairs,1.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Labor and employment,2.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Public lands and natural resources,3.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,"Science, technology, communications",1.0,0.0
R000584,James Risch,M,sen,ID,-,Republican,2015-01-06,2021-01-03,2189,Water resources development,1.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Agriculture and food,1.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Congress,3.0,0.3333333333333333
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Crime and law enforcement,1.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Emergency management,1.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Government operations and politics,2.0,0.5
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Health,6.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Public lands and natural resources,4.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,Taxation,4.0,0.0
R000307,Pat Roberts,M,sen,KS,-,Republican,2015-01-06,2021-01-03,2189,none provided,1.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Agriculture and food,3.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,5.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,"Civil rights and liberties, minority issues",2.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Commerce,3.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Congress,1.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Crime and law enforcement,5.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Economics and public finance,1.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Education,1.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Energy,7.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Environmental protection,1.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,3.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Health,7.0,0.14285714285714285
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Housing and community development,3.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Immigration,2.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,International affairs,11.0,0.09090909090909091
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Law,1.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,3.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,4.0,0.0
S001181,Jeanne Shaheen,F,sen,NH,-,Democrat,2015-01-06,2021-01-03,2189,Transportation and public works,3.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Agriculture and food,4.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Armed forces and national security,3.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Commerce,2.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Education,1.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Energy,2.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Environmental protection,5.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Government operations and politics,5.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Health,5.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,International affairs,1.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Native Americans,8.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Public lands and natural resources,6.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,"Science, technology, communications",1.0,0.0
U000039,Tom Udall,M,sen,NM,-,Democrat,2015-01-06,2021-01-03,2189,Taxation,1.0,0.0
